,Date,real_b,predict_b,se_b,real_g,predict_g,se_g,Iftrad
604,2018/5/8,9228.608333,9636.247279,388.8623796,1306.6,1309.753605,15.11781328,TRUE
605,2018/5/9,9322.041667,9213.332835,388.8848317,1313.85,1306.661998,8.30002095,TRUE
606,2018/5/10,9310.37,9316.486128,388.6111553,1318.8,1313.603648,8.258211208,TRUE
607,2018/5/11,8468.788,9331.962449,388.2863646,1324.35,1318.001677,8.233094416,TRUE
608,2018/5/12,8484.346667,8400.280312,389.897056,,1323.727776,8.21423953,FALSE
609,2018/5/13,8463.52,8464.985266,392.3050516,,1323.279607,11.17105447,FALSE
610,2018/5/14,8652.038333,8419.755016,391.9234196,1319.85,1323.661951,13.31571124,TRUE
611,2018/5/15,8511.458,8691.704865,389.3486969,1295,1320.471131,8.220382387,TRUE
612,2018/5/16,8471.06,8454.450666,389.0905378,1291.25,1297.855055,8.30767822,TRUE
613,2018/5/17,8106.118333,8479.362318,388.696273,1289.5,1292.897551,8.303464569,TRUE
614,2018/5/18,8240.055,7997.907043,388.0153135,1288.3,1290.725113,8.278730568,TRUE
615,2018/5/19,8239.08,8375.5561,387.8060647,,1287.790459,8.255218213,FALSE
616,2018/5/20,8507.406667,8180.115438,387.4287342,,1286.835858,11.24557259,FALSE
617,2018/5/21,8385.556187,8480.848794,387.2675567,1288.35,1284.563458,13.42935768,TRUE
618,2018/5/22,8396.63,8503.188345,387.0392899,1293.05,1286.328202,8.271110563,TRUE
619,2018/5/23,7555.74,8406.97538,386.847641,1289,1290.417836,8.258811559,TRUE
620,2018/5/24,7566.193333,7563.628164,387.9099234,1304.85,1287.896399,8.263985506,TRUE
621,2018/5/25,7576.78,7581.825172,387.5997618,1303.5,1303.288094,8.280962074,TRUE
622,2018/5/26,7342.908333,7640.542767,387.3507797,,1303.806697,8.256095116,FALSE
623,2018/5/27,7361.831667,7344.722364,385.6668066,,1304.86034,11.22743902,FALSE
624,2018/5/28,7344.56,7360.886283,383.6712168,,1306.875473,13.45095395,FALSE
625,2018/5/29,7459.876667,7353.599058,386.5069486,1295.5,1308.843542,15.4093321,TRUE
626,2018/5/30,7385.395,7457.416788,383.7002354,1300.7,1297.695668,8.280676176,TRUE
627,2018/5/31,7386.72,7384.327011,383.5476385,1305.35,1301.7707,8.291709148,TRUE
628,2018/6/1,7535.146667,7376.603784,385.6449406,1294.6,1305.57597,8.270675344,TRUE
629,2018/6/2,7645.146667,7564.274794,385.3503454,,1294.570735,8.259226359,FALSE
630,2018/6/3,7637.14,7647.358274,385.0803185,,1293.659562,11.22322666,FALSE
631,2018/6/4,7500.273333,7619.457189,384.2463532,1295.45,1291.971016,13.41739681,TRUE
632,2018/6/5,7615.722142,7453.759027,384.5667996,1292.05,1293.720048,8.266713948,TRUE
633,2018/6/6,7619.43,7615.687066,383.9458624,1300.1,1290.397454,8.266098987,TRUE
634,2018/6/7,7676.271667,7655.188218,383.9912178,1297.25,1298.507946,8.250432859,TRUE
635,2018/6/8,7620.153333,7656.782309,383.6896464,1298.25,1296.564245,8.229368426,TRUE
636,2018/6/9,7615.54,7583.538737,383.3854117,,1298.472327,8.213488204,FALSE
637,2018/6/10,6776.888333,7629.902297,383.0798255,,1299.263391,11.16211946,FALSE
638,2018/6/11,6875.678333,6699.783938,384.1821737,1299.6,1300.815605,13.370891,TRUE
639,2018/6/12,6879.31,6893.00547,384.0123711,1298.65,1301.034895,8.239951468,TRUE
640,2018/6/13,6315.7,6924.53375,383.7125978,1296.15,1300.439959,8.214656287,TRUE
641,2018/6/14,6647.013333,6246.442838,384.3718282,1302.75,1297.324869,8.19795864,TRUE
642,2018/6/15,6637.41,6655.495509,384.4846092,1285.25,1303.018011,8.19749857,TRUE
643,2018/6/16,6509.426667,6721.774298,383.9892653,,1286.31181,8.242045047,FALSE
644,2018/6/17,6464.411667,6492.677206,383.9963452,,1285.155048,11.11920436,FALSE
645,2018/6/18,6445.79,6425.148975,383.6968319,1281.55,1284.182612,13.35662739,TRUE
646,2018/6/19,6737,6398.007402,383.263255,1276.15,1280.846971,8.305484804,TRUE
647,2018/6/20,6714.718333,6649.173827,383.0756789,1274.2,1274.36082,8.251275607,TRUE
648,2018/6/21,6760.83,6913.568291,382.775884,1266.15,1273.601617,8.236210848,TRUE
649,2018/6/22,6332.573333,6579.71579,382.5011177,1269.15,1265.608701,8.20318302,TRUE
650,2018/6/23,6141.605833,6354.766037,382.4760945,,1269.283688,8.236666044,FALSE
651,2018/6/24,6170.46,6166.229437,382.4038811,,1268.649477,11.12661834,FALSE
652,2018/6/25,6211.4475,6208.589018,382.1170018,1268.7,1269.939767,13.21478842,TRUE
653,2018/6/26,6218.595,6197.522889,381.8221092,1260.3,1269.542435,8.181515642,TRUE
654,2018/6/27,6097.46,6189.445834,381.3096936,1254.6,1262.710622,8.227469335,TRUE
655,2018/6/28,6107.896154,6004.11393,381.0852091,1251.55,1255.706023,8.213188723,TRUE
656,2018/6/29,5908.7025,6136.890874,380.9627591,1250.45,1252.625657,8.15860694,TRUE
657,2018/6/30,6223.28,5892.487491,380.7531994,,1250.19764,8.173352908,FALSE
658,2018/7/1,6374.754167,6235.894402,380.6833545,,1250.242745,11.07043573,FALSE
659,2018/7/2,6466.069167,6512.586911,380.2578153,1247.8,1248.56283,13.15107994,TRUE
660,2018/7/3,6626.44,6462.998363,380.1254797,1251.75,1246.970325,8.21143806,TRUE
661,2018/7/4,6593.289167,6622.958551,379.8598798,1255.65,1249.43746,8.179990855,TRUE
662,2018/7/5,6603.376667,6610.634265,379.433641,1255.5,1253.908624,8.158676888,TRUE
663,2018/7/6,6555.51,6607.636479,379.3343903,1255.35,1255.173457,8.15187431,TRUE
664,2018/7/7,6594.281667,6554.508765,379.0402082,,1255.140177,8.119344153,FALSE
665,2018/7/8,6753.559167,6595.872927,378.7574188,,1255.741463,11.02787598,FALSE
666,2018/7/9,6724.04,6734.479748,378.3285149,1262.05,1256.838495,13.24245655,TRUE
667,2018/7/10,6510.791667,6717.078697,378.2443375,1254,1263.285612,8.151956693,TRUE
668,2018/7/11,6377.363333,6476.298309,378.0503487,1251.4,1256.441318,8.152888433,TRUE
669,2018/7/12,6403.18,6456.476441,377.6745111,1245.9,1252.856824,8.12302751,TRUE
670,2018/7/13,6244.3575,6436.207152,377.4905258,1241.7,1247.232626,8.11714568,TRUE
671,2018/7/14,6241,6436.207152,377.4905258,,1241.823268,8.091062689,FALSE
672,2018/7/15,6248.84,6382.83232,376.8008746,,1241.379747,10.99020618,FALSE
673,2018/7/16,6514.390833,6256.833702,376.6945106,1241.1,1240.231909,13.21951081,TRUE
674,2018/7/17,6869.910833,6560.654862,376.5287083,1232.8,1239.604356,8.168073753,TRUE
675,2018/7/18,7321.62,6879.528563,376.3747032,1224.5,1231.429276,8.129940961,TRUE
676,2018/7/19,7396.401667,7211.798303,373.8400089,1217.55,1223.966478,8.124641461,TRUE
677,2018/7/20,7428.045,7419.098577,376.1047559,1228.75,1217.348449,8.098487391,TRUE
678,2018/7/21,7334.99,7425.789595,375.8992351,,1227.865482,8.063651452,FALSE
679,2018/7/22,7451.289167,7205.49877,375.5404031,,1228.246579,11.01716421,FALSE
680,2018/7/23,7689.884167,7467.372202,375.3541979,1224.95,1229.066664,13.21009849,TRUE
681,2018/7/24,7715.1,7706.346055,375.2291652,1228.35,1226.063522,8.106836339,TRUE
682,2018/7/25,8251.165,7700.29489,374.9524626,1231.5,1229.742827,8.113845909,TRUE
683,2018/7/26,8187.324167,8399.668791,369.4305206,1228.25,1231.709365,8.095141153,TRUE
684,2018/7/27,7939.81,8140.181673,374.9820149,1223.95,1229.739727,8.093959656,TRUE
685,2018/7/28,8182.251667,7837.129694,374.8074317,,1224.066668,8.053818008,FALSE
686,2018/7/29,8206.341667,8353.92518,374.7786031,,1224.374363,10.94879189,FALSE
687,2018/7/30,8220.91,8095.35399,370.9948627,1223.8,1223.129208,13.06026012,TRUE
688,2018/7/31,7916.800833,8200.193182,374.2240047,1220.95,1223.276734,8.052523402,TRUE
689,2018/8/1,7570.869167,7848.702317,374.1222204,1219,1219.892081,8.036929602,TRUE
690,2018/8/2,7607.7,7391.189773,373.9636005,1215.45,1218.46921,8.110158358,TRUE
691,2018/8/3,7394.499167,7672.783056,373.7818118,1216.3,1214.356944,8.04581419,TRUE
692,2018/8/4,7247.769167,7415.910492,373.5175918,,1215.799122,8.008649424,FALSE
693,2018/8/5,7011.28,7089.497761,373.2905362,,1215.709616,10.88218171,FALSE
694,2018/8/6,6988.079167,6991.63326,373.1834917,1209.65,1215.977758,13.08046141,TRUE
695,2018/8/7,6993.513333,6897.261282,372.8533392,1212.35,1210.592377,8.029057085,TRUE
696,2018/8/8,6718.23,7013.030566,372.6433898,1209.55,1213.079119,8.020748683,TRUE
697,2018/8/9,6396.7725,6649.592939,372.5506993,1214.35,1210.522782,7.993375634,TRUE
698,2018/8/10,6396.494667,6350.398512,372.4598553,1214.4,1214.692172,7.9769214,TRUE
699,2018/8/11,6138.96,6456.022197,372.1918268,,1214.599771,7.978105188,FALSE
700,2018/8/12,6311.131667,6152.089633,372.1146134,,1214.661515,10.81021022,FALSE
701,2018/8/13,6347.07,6288.180894,371.8902456,1200.35,1214.10992,13.00801511,TRUE
702,2018/8/14,6252.13,6335.215773,371.6217956,1197,1200.306829,7.975006478,TRUE
703,2018/8/15,6362.676923,6259.110441,371.4013973,1182,1196.617805,7.988454134,TRUE
704,2018/8/16,6342.629231,6386.118341,371.1639315,1180.4,1182.359204,8.011424006,TRUE
705,2018/8/17,6312.75,6333.775357,370.8984471,1178.4,1179.80795,7.996939615,TRUE
706,2018/8/18,6436.720833,6290.978859,370.6409975,,1178.359897,7.973470878,FALSE
707,2018/8/19,6404.063333,6456.097373,370.4245339,,1177.567602,10.84940312,FALSE
708,2018/8/20,6486.58,6416.313634,370.163829,1184.35,1177.482548,12.9459872,TRUE
709,2018/8/21,6401.246154,6481.015711,369.909653,1190.95,1183.611674,8.015755352,TRUE
710,2018/8/22,6575.229167,6380.591998,369.6540145,1196.65,1190.601207,8.030686252,TRUE
711,2018/8/23,6354.57,6598.418915,369.4490227,1192.35,1196.121182,7.974058462,TRUE
712,2018/8/24,6543.645714,6345.756436,369.2886903,1197.7,1193.393289,7.983972439,TRUE
713,2018/8/25,6719.429231,6659.537151,369.0700788,,1198.042722,7.950270493,FALSE
714,2018/8/26,6738.27,6740.666518,368.9106958,,1198.868792,10.81141803,FALSE
715,2018/8/27,6719.266154,6733.401097,368.6527046,,1199.541932,12.97730677,FALSE
716,2018/8/28,7000.04,6699.721508,368.3920296,1212.25,1200.163133,14.90651303,TRUE
717,2018/8/29,7078.19,7031.976239,368.328302,1204.2,1212.358346,7.979762488,TRUE
718,2018/8/30,6932.6625,7097.426607,368.0697042,1197.3,1204.883203,7.979763592,TRUE
719,2018/8/31,6981.946154,6891.696714,367.8507817,1202.45,1197.734307,7.955828398,TRUE
720,2018/9/1,7018.78,6972.524449,367.6198478,,1201.903809,7.952714292,FALSE
721,2018/9/2,7247.935385,7053.611922,367.3637525,,1201.214296,10.79775139,FALSE
722,2018/9/3,7260.949231,7280.000654,367.1802135,1200.05,1200.463252,12.95300579,TRUE
723,2018/9/4,7265.08,7231.230827,366.9247,1190.85,1199.382189,7.95647258,TRUE
724,2018/9/5,7113.069231,7237.909707,366.6678203,1196.7,1190.887332,7.951797529,TRUE
725,2018/9/6,6433.271667,7119.648819,366.4446704,1205.15,1195.92709,7.944713912,TRUE
726,2018/9/7,6501.19,6388.990444,367.0194407,1198.9,1204.359059,7.942314925,TRUE
727,2018/9/8,6366.1075,6514.702543,366.8046494,,1199.39366,7.916649456,FALSE
728,2018/9/9,6286.425833,6386.819661,366.5860006,,1199.934834,10.75261495,FALSE
729,2018/9/10,6240.98,6271.683177,366.3789051,1196.6,1200.47023,12.94251418,TRUE
730,2018/9/11,6296.320833,6220.62905,366.120603,1189.85,1197.442809,7.958482824,TRUE
731,2018/9/12,6273.1375,6313.525002,365.8707281,1195.6,1191.001619,7.944179259,TRUE
732,2018/9/13,6326.04,6286.885846,365.6305062,1209.8,1195.617206,7.90579466,TRUE
733,2018/9/14,6499.0625,6318.920748,365.3835706,1201.95,1208.622281,7.935606266,TRUE
734,2018/9/15,6518.655,6504.117259,365.1834646,,1201.872665,7.93161512,FALSE
735,2018/9/16,6522.39,6523.114789,364.9326509,,1201.364344,10.75939318,FALSE
736,2018/9/17,6400.600833,6518.576381,364.681532,1201.9,1200.794561,12.93631074,TRUE
737,2018/9/18,6296.631667,6384.382848,364.4464349,1200.2,1201.432089,7.960694637,TRUE
738,2018/9/19,6342.39,6290.679427,364.2132394,1203.3,1199.999241,7.935103407,TRUE
739,2018/9/20,6418.562667,6361.796248,363.9707899,1208.35,1203.025039,7.925048242,TRUE
740,2018/9/21,6669.990833,6431.222479,363.7305424,1198.7,1208.059721,7.90986034,TRUE
741,2018/9/22,6756.12,6679.221818,363.5823155,,1199.777028,7.910282291,FALSE
742,2018/9/23,6710.445,6750.191315,363.3429851,,1200.39114,10.72052201,FALSE
743,2018/9/24,6639.304167,6696.338268,360.7576638,1202.75,1200.983143,12.88781807,TRUE
744,2018/9/25,6583.45,6636.928684,362.8573691,1201.9,1203.118503,7.940048521,TRUE
745,2018/9/26,6468.631667,6590.344171,362.6119008,1194.25,1202.214719,7.918809809,TRUE
746,2018/9/27,6535.476667,6437.391292,362.3523179,1185.4,1194.972117,7.905980676,TRUE
747,2018/9/28,6686.08,6564.600614,362.1227804,1187.25,1186.017674,7.9007663,TRUE
748,2018/9/29,6550.474167,6695.732064,361.9181677,,1186.805474,7.889495409,FALSE
749,2018/9/30,6593.135,6532.315215,361.7648399,,1186.125128,10.70101659,FALSE
750,2018/10/1,6611.02,6582.53671,361.5236448,1189.35,1185.254485,12.86873197,TRUE
751,2018/10/2,6562.641667,6625.897092,361.2844297,1204.7,1188.386431,7.917702834,TRUE
752,2018/10/3,6470.4025,6566.66847,361.0553591,1201.2,1202.788909,7.931886891,TRUE
753,2018/10/4,6483.73,6450.329427,360.8199401,1203.45,1200.905856,7.913482755,TRUE
754,2018/10/5,6568.549167,6473.365918,356.1546337,1203.8,1203.408088,7.896610434,TRUE
755,2018/10/6,6581.486667,6592.89004,358.0611364,,1204.466697,7.895693146,FALSE
756,2018/10/7,6573.62,6602.982602,360.0487294,,1205.468523,10.68617931,FALSE
757,2018/10/8,6618.567692,6547.035682,359.8335159,1186.95,1206.691735,12.85928482,TRUE
758,2018/10/9,6621.711667,6636.042588,359.5997034,1185.55,1187.35963,7.879680116,TRUE
759,2018/10/10,6626.85,6629.025711,359.3524129,1188.6,1186.788345,7.896963588,TRUE
760,2018/10/11,6248.635833,6601.444752,359.1140907,1205.55,1188.46458,7.897357988,TRUE
761,2018/10/12,6260.530833,6247.705256,359.123474,1219.75,1205.048531,7.931453118,TRUE
762,2018/10/13,6247,6242.415421,358.8924311,,1218.147181,7.923621905,FALSE
763,2018/10/14,6299.399167,6272.269388,358.6604447,,1218.606701,11.0295701,FALSE
764,2018/10/15,6452.571667,6285.292726,358.4184955,1229.95,1218.625951,13.15243637,TRUE
765,2018/10/16,6599.17,6464.965694,358.2069795,1230.7,1230.797097,7.89811692,TRUE
766,2018/10/17,6596.276154,6624.824483,358.0069354,1229.05,1229.97647,7.901866086,TRUE
767,2018/10/18,6568.040769,6567.294385,357.7766629,1223,1230.000213,7.878268964,TRUE
768,2018/10/19,6509.61,6578.633518,354.0580786,1227.85,1224.115429,7.87774663,TRUE
769,2018/10/20,6488.825833,6513.607834,357.3046035,,1227.610371,7.873944072,FALSE
770,2018/10/21,6531.601667,6463.623544,356.9372032,,1227.869744,10.97090975,FALSE
771,2018/10/22,6504.78,6561.643283,356.8512698,1222.3,1227.989042,13.02771934,TRUE
772,2018/10/23,6481.426,6491.478928,356.6146046,1235.95,1223.114084,7.835483305,TRUE
773,2018/10/24,6508.31,6465.985211,356.3799486,1230.55,1235.863506,7.89275597,TRUE
774,2018/10/25,6489.77,6539.156756,354.3736544,1230.8,1231.161089,7.916841016,TRUE
775,2018/10/26,6473.753333,6462.892714,355.9185816,1233.85,1232.096877,7.915902842,TRUE
776,2018/10/27,6465.9175,6475.306691,355.6974584,,1232.989377,7.846672445,FALSE
777,2018/10/28,6457.21,6486.742022,355.4576828,,1234.037053,10.8415326,FALSE
778,2018/10/29,6382.668333,6426.492542,355.2255955,1230.8,1233.952124,13.09081264,TRUE
779,2018/10/30,6309.452857,6397.070113,355.0098041,1225.4,1231.717194,7.884622087,TRUE
780,2018/10/31,6301.61,6306.561462,353.3036484,1214.95,1224.962008,7.827553714,TRUE
781,2018/11/1,6342.280833,6285.569334,350.0224833,1231.15,1216.001907,7.887970994,TRUE
782,2018/11/2,6387.674167,6371.154173,354.3368321,1232.1,1230.420516,7.84294372,TRUE
783,2018/11/3,6390.42,6373.539881,354.1023089,,1231.653531,7.886733231,FALSE
784,2018/11/4,6391.873333,6387.493254,353.8732848,,1232.54305,10.8822848,FALSE
785,2018/11/5,6436.965,6409.563788,353.6465957,1232.25,1231.549632,13.19763745,TRUE
786,2018/11/6,6437.76,6419.858853,353.4222415,1231.6,1233.38263,7.902214116,TRUE
787,2018/11/7,6538.79,6449.175145,353.1971319,1229.95,1231.11746,7.895509322,TRUE
788,2018/11/8,6486.251667,6547.649136,352.990972,1224.15,1230.751901,7.85297457,TRUE
789,2018/11/9,6444.97,6471.634587,352.7693226,1211.4,1225.033466,7.874792324,TRUE
790,2018/11/10,6399.033333,6446.539872,352.4138709,,1212.079233,7.896557373,FALSE
791,2018/11/11,6378.268333,6402.244826,352.3188299,,1213.88144,10.89565792,FALSE
792,2018/11/12,6408.53,6365.398554,352.0939743,1205.55,1212.521552,13.0450814,TRUE
793,2018/11/13,6372.063333,6422.460132,351.8617997,1202.1,1207.916204,7.964355294,TRUE
794,2018/11/14,6176.155,6369.289217,351.7102587,1203.25,1200.910992,8.020581394,TRUE
795,2018/11/15,5756.77,6150.936157,351.4969251,1211.85,1203.972443,7.95266408,TRUE
796,2018/11/16,5596.1925,5739.870945,351.5558932,1222.4,1210.773344,7.901039984,TRUE
797,2018/11/17,5558.243333,5580.068272,347.0394427,,1222.161551,7.970555298,FALSE
798,2018/11/18,5572.44,5573.478933,351.1504833,,1222.460722,10.93605664,FALSE
799,2018/11/19,5303.9425,5564.090782,350.8442609,1221.6,1222.61063,13.05846421,TRUE
800,2018/11/20,4671.97,5253.906499,350.8783149,1223,1222.594062,7.852734668,TRUE
801,2018/11/21,4491.98,4609.817665,351.3463647,1226.1,1222.369191,7.923958711,TRUE
802,2018/11/22,4548.7975,4522.810618,351.1576878,1227.05,1227.432972,7.853076445,TRUE
803,2018/11/23,4309.3375,4609.607357,350.9350104,1223.65,1226.180746,7.853783898,TRUE
804,2018/11/24,4352.98,4262.010303,350.9237623,,1225.252684,7.837200769,FALSE
805,2018/11/25,3823.511667,4311.858235,350.7014699,,1224.736914,10.84449125,FALSE
806,2018/11/26,3920.536667,3802.709529,351.0003365,1223.4,1225.62047,12.96212797,TRUE
807,2018/11/27,3793.35,3972.982514,350.7864761,1221.2,1223.535779,7.871560627,TRUE
808,2018/11/28,4103.453846,3797.474832,350.596629,1213.25,1221.47687,7.822196608,TRUE
809,2018/11/29,4263.783333,4096.799108,350.4869569,1226.25,1214.471516,7.834158074,TRUE
810,2018/11/30,4278.77,4270.910398,350.2876683,1217.55,1225.706333,7.833099084,TRUE
811,2018/12/1,4116.7775,4282.817195,350.0698915,,1217.806228,7.800610033,FALSE
812,2018/12/2,4167.546667,4094.120467,349.9018472,,1219.044497,10.80721004,FALSE
813,2018/12/3,4140.6,4171.609978,349.6998511,1230.3,1218.623227,12.8419759,TRUE
814,2018/12/4,3961.493333,4154.99831,349.4862792,1240.3,1230.712528,7.841026806,TRUE
815,2018/12/5,3858.349167,3940.929708,349.3255301,1235.9,1239.7862,7.851239065,TRUE
816,2018/12/6,3744.98,3838.595956,349.114526,1242.55,1237.361722,7.844094817,TRUE
817,2018/12/7,3405.643333,3750.466094,348.9179734,1243.3,1243.056757,7.841872078,TRUE
818,2018/12/8,3435.34,3388.524989,348.9424266,,1243.449181,7.831380885,FALSE
819,2018/12/9,3453.66,3439.562198,348.7318252,,1243.956652,10.72743701,FALSE
820,2018/12/10,3523.96,3468.836093,348.5163776,1245.35,1242.97693,12.9107901,TRUE
821,2018/12/11,3426.19,3528.371268,348.2986014,1245.3,1246.314291,7.805524114,TRUE
822,2018/12/12,3407.28,3402.888634,348.1030113,1245.75,1245.015823,7.832117751,TRUE
823,2018/12/13,3406.7625,3402.410112,347.8907485,1242.75,1246.219938,7.796520251,TRUE
824,2018/12/14,3278.374167,3425.325376,347.6771106,1235.35,1243.130733,7.826582118,TRUE
825,2018/12/15,3242.42,3269.911436,347.4979183,,1236.358085,7.882013008,FALSE
826,2018/12/16,3271.238333,3225.862967,347.2873325,,1236.768926,10.83363288,FALSE
827,2018/12/17,3392.405,3280.749482,347.0774858,1241.65,1236.065501,13.05679512,TRUE
828,2018/12/18,3556.54,3418.125577,346.8790647,1246.3,1242.491557,7.81456039,TRUE
829,2018/12/19,3808.0425,3565.148003,346.7045097,1255,1244.858346,7.759444878,TRUE
830,2018/12/20,3982.850833,3811.201865,346.5916659,1259.75,1255.982519,7.815521667,TRUE
831,2018/12/21,4135.19,3989.791214,346.4217659,1258.15,1258.108855,7.836792884,TRUE
832,2018/12/22,3910.973333,4145.735228,346.2510272,,1259.362819,7.736734998,FALSE
833,2018/12/23,4027.478333,3879.812902,346.1109028,,1258.620825,10.76652969,FALSE
834,2018/12/24,3995.17,4033.70552,345.9514543,,1258.792574,12.98256829,FALSE
835,2018/12/25,3813.88,4014.686913,345.7406611,,1259.29548,14.9558521,FALSE
836,2018/12/26,3825.379167,3791.744007,345.5986451,,1258.264942,16.61924021,FALSE
837,2018/12/27,3848.21,3813.235216,345.3970545,1268,1259.683873,18.21236473,TRUE
838,2018/12/28,3743.905,3867.315348,345.1919085,1279,1266.379537,7.806945304,TRUE
839,2018/12/29,3912.285833,3743.337867,345.0223125,,1278.957693,7.798314013,FALSE
840,2018/12/30,3770.36,3916.420668,344.8820861,,1277.940887,10.7336312,FALSE
841,2018/12/31,3791.545833,3753.282546,344.7167406,,1278.579249,12.80198991,FALSE
842,2019/1/1,3752.271667,3792.088476,344.5103357,,1278.017629,14.73172162,FALSE
843,2019/1/2,3855.88,3761.44622,344.3038925,1282.9,1278.078204,16.25606542,TRUE
844,2019/1/3,3865.7975,3867.358748,344.1105345,1290.45,1283.717517,7.75803077,TRUE
845,2019/1/4,3822.626667,3858.273834,343.90452,1279.9,1288.989471,7.76624162,TRUE
846,2019/1/5,3856.62,3808.448152,343.7011106,,1281.531187,7.830718534,FALSE
847,2019/1/6,3920.456667,3866.153351,343.4993371,,1280.753092,10.68233511,FALSE
848,2019/1/7,4036.093333,3938.239694,343.3013504,1292.2,1281.130905,12.92703222,TRUE
849,2019/1/8,4032.25,4040.269425,343.113306,1286.45,1292.072515,7.800170686,TRUE
850,2019/1/9,4034.138333,4015.841698,342.9091461,1288.6,1286.377282,7.825404398,TRUE
851,2019/1/10,3812.585833,4030.215993,342.7052951,1291.9,1289.45786,7.818920177,TRUE
852,2019/1/11,3646.25,3802.446748,342.577236,1288.95,1290.985745,7.760239289,TRUE
853,2019/1/12,3646.345833,3635.518386,342.4070273,,1289.126323,7.78003266,FALSE
854,2019/1/13,3599.841667,3656.856263,342.20627,,1288.93813,10.7005946,FALSE
855,2019/1/14,3531.96,3604.095445,342.0131634,1292.75,1288.676828,12.74599996,TRUE
856,2019/1/15,3656.785,3517.618509,341.8229012,1294.4,1292.814034,7.710483445,TRUE
857,2019/1/16,3621.270833,3666.792824,341.6524623,1292.3,1293.884029,7.731895938,TRUE
858,2019/1/17,3621.43,3627.296039,341.4614312,1290.7,1293.324156,7.724034827,TRUE
859,2019/1/18,3632.395,3614.434531,341.2600753,1284.2,1289.56981,7.87873595,TRUE
860,2019/1/19,3690.523333,3628.363629,341.0631662,,1286.027209,7.754134837,FALSE
861,2019/1/20,3703.98,3701.699996,340.8661119,,1284.650017,10.69848464,FALSE
862,2019/1/21,3548.4275,3708.139409,340.6656828,1279.55,1285.576842,12.96062516,TRUE
863,2019/1/22,3540.02,3523.413649,340.5016494,1282.1,1279.296761,7.734036043,TRUE
864,2019/1/23,3587.35,3537.277565,340.3034233,1279.8,1281.764201,7.711827673,TRUE
865,2019/1/24,3566.4,3612.167984,340.1095018,1283.7,1280.610698,7.627754067,TRUE
866,2019/1/25,3586.25,3566.859192,339.9151668,1293.9,1282.533995,7.7646317,TRUE
867,2019/1/26,3577.79,3568.962903,339.7172577,,1294.494459,7.694251539,FALSE
868,2019/1/27,3576.3,3575.295782,339.5195424,,1293.224294,10.60332329,FALSE
869,2019/1/28,3554.5,3589.925431,339.3231257,1302.15,1294.186907,12.7985121,TRUE
870,2019/1/29,3448.58,3554.997006,339.1266386,1307.55,1301.210549,7.736481567,TRUE
871,2019/1/30,3421.6,3427.202621,338.9476372,1310.7,1307.535096,7.686221338,TRUE
872,2019/1/31,3470,3419.184357,338.7511148,1323.25,1310.188829,7.742826279,TRUE
873,2019/2/1,3444.81,3492.373504,338.5597242,1318.7,1322.03624,7.731680217,TRUE
874,2019/2/2,3475.33,3444.411705,338.3682362,,1317.878129,7.728005845,FALSE
875,2019/2/3,3506.22,3461.124653,338.1731365,,1318.609881,10.72340979,FALSE
876,2019/2/4,3456.02,3508.413932,337.9803873,1312.15,1317.666322,12.74973775,TRUE
877,2019/2/5,3452.35,3461.693596,337.7931711,1314.2,1311.714748,7.713416026,TRUE
878,2019/2/6,3467.34,3451.435218,337.5990244,1312.4,1314.169202,7.665610721,TRUE
879,2019/2/7,3405.7,3464.387865,337.4063192,1310,1312.617796,7.722306823,TRUE
880,2019/2/8,3394.76,3399.624971,337.2219253,1314.85,1309.724857,7.687227358,TRUE
881,2019/2/9,3661.08,3396.764808,337.0285149,,1315.444866,7.683724141,FALSE
882,2019/2/10,3664.38,3693.72506,336.9622964,,1314.406058,10.65917662,FALSE
883,2019/2/11,3686.29,3660.066837,336.7722315,1306.4,1315.4677,12.92588904,TRUE
884,2019/2/12,3629.47,3662.280696,336.580424,1310,1305.779948,7.667840637,TRUE
885,2019/2/13,3632.42,3625.360931,336.3879931,1312.8,1310.344221,7.677749745,TRUE
886,2019/2/14,3614.5,3652.648222,336.1953355,1311.45,1312.344052,7.7040712,TRUE
887,2019/2/15,3600.31,3616.946744,336.0045443,1316.55,1311.083366,7.58070707,TRUE
888,2019/2/16,3608.2,3583.18627,335.813553,,1316.523576,7.679849986,FALSE
889,2019/2/17,3619.55,3606.423688,335.6227338,,1315.970909,10.5680588,FALSE
890,2019/2/18,3670.74,3634.111865,335.4324287,1325.5,1316.677388,12.76690555,TRUE
891,2019/2/19,3910.8,3678.013749,335.24513,1334.15,1324.671584,7.580850958,TRUE
892,2019/2/20,3926.53,3923.438078,335.1494634,1343.75,1333.380591,7.688631752,TRUE
893,2019/2/21,3987.18,3918.722361,334.9602083,1331.25,1342.69988,7.63274074,TRUE
894,2019/2/22,3944.88,3982.667285,334.7781573,1329.05,1331.112597,7.673664035,TRUE
895,2019/2/23,3983.48,3945.388626,334.5871885,,1329.535726,7.65582626,FALSE
896,2019/2/24,4139.6,3991.837397,334.4009762,,1328.373484,10.58034623,FALSE
897,2019/2/25,3766.89,4155.095658,334.258907,1331.05,1328.626559,12.57731589,TRUE
898,2019/2/26,3848.33,3719.908496,334.3113047,1325.05,1330.038538,7.67023705,TRUE
899,2019/2/27,3831.45,3848.624377,334.1511196,1322.85,1325.584226,7.703365543,TRUE
