,Date,Value
186,2017-04-08,1198.3293705714377
187,2017-04-09,1180.495031278387
188,2017-04-10,1183.4929553850106
189,2017-04-11,1210.6278756732054
190,2017-04-12,1229.1237421426795
191,2017-04-13,1218.488635716596
192,2017-04-14,1178.7813015132483
193,2017-04-15,1192.7641739722083
194,2017-04-16,1178.1490103569386
195,2017-04-17,1195.2008587963605
196,2017-04-18,1209.4928231787242
197,2017-04-19,1173.0857918875774
198,2017-04-20,1220.7611024683642
199,2017-04-21,1243.599759125433
200,2017-04-22,1234.8502304351193
201,2017-04-23,1262.868519668087
202,2017-04-24,1258.5465684215844
203,2017-04-25,1242.0501254230217
204,2017-04-26,1286.8369428600558
205,2017-04-27,1313.4824244191473
206,2017-04-28,1284.557503501182
207,2017-04-29,1332.920813948264
208,2017-04-30,1334.6062732670835
209,2017-05-01,1333.2593839943877
210,2017-05-02,1424.3935439087204
211,2017-05-03,1451.8476764837085
212,2017-05-04,1440.1105446617612
213,2017-05-05,1508.630276827243
214,2017-05-06,1534.3955410095346
215,2017-05-07,1518.1072177764484
216,2017-05-08,1540.5380425129222
217,2017-05-09,1651.7289669925258
218,2017-05-10,1649.3775556067485
219,2017-05-11,1764.8811439402707
220,2017-05-12,1820.6548819060451
221,2017-05-13,1824.9744073040438
222,2017-05-14,1765.8099156321293
223,2017-05-15,1786.0566981072063
224,2017-05-16,1795.8850047191454
225,2017-05-17,1745.915669043411
226,2017-05-18,1818.8859554809571
227,2017-05-19,1782.6066075252186
228,2017-05-20,1972.0145693400796
229,2017-05-21,2077.975380234712
230,2017-05-22,1988.1307803777765
231,2017-05-25,2253.0292739173337
232,2017-05-26,2419.7421604391047
233,2017-05-27,2212.3864268680827
234,2017-05-28,2295.095472679421
235,2017-05-29,2232.0207431713006
236,2017-05-30,2242.2680952937126
237,2017-05-31,2327.849815241983
238,2017-06-01,2272.3236318575873
239,2017-06-02,2397.9734414333966
240,2017-06-03,2420.3161702773764
241,2017-06-04,2534.5892491195946
242,2017-06-05,2532.084359287703
243,2017-06-06,2531.0669400175516
244,2017-06-07,2892.5656951105766
245,2017-06-08,2758.235167819603
246,2017-06-09,2660.336482954859
247,2017-06-10,2760.620909389167
248,2017-06-11,2868.5575115128822
249,2017-06-12,2843.262632501739
250,2017-06-13,2905.3642061196024
251,2017-06-14,2815.7140177014808
252,2017-06-15,2720.165818651625
253,2017-06-16,2464.30220111838
254,2017-06-17,2487.4192273777953
255,2017-06-18,2478.717830608018
256,2017-06-19,2497.017850336753
257,2017-06-20,2610.812335595934
258,2017-06-21,2620.1837253443514
259,2017-06-22,2687.6525453229206
260,2017-06-23,2724.4029966897215
261,2017-06-24,2713.172231953801
262,2017-06-25,2615.144228140046
263,2017-06-26,2545.291891181514
264,2017-06-27,2501.9136858442716
265,2017-06-28,2503.7472522789867
266,2017-06-29,2584.405676159425
267,2017-06-30,2582.925255010974
268,2017-07-01,2508.1286542598295
269,2017-07-02,2501.386761572985
270,2017-07-03,2412.1920742637403
271,2017-07-04,2545.4586272448405
272,2017-07-05,2595.3081986409634
273,2017-07-06,2636.790271160725
274,2017-07-07,2578.9631588185694
275,2017-07-08,2541.214755920013
276,2017-07-09,2490.0815048706345
277,2017-07-10,2532.697991195987
278,2017-07-11,2420.2001157624
279,2017-07-12,2304.108650127506
280,2017-07-13,2401.5659903965156
281,2017-07-14,2361.6605196540127
282,2017-07-15,2340.531564005561
283,2017-07-16,2126.868611259313
284,2017-07-17,1944.223161976425
285,2017-07-18,1903.0113007897694
286,2017-07-19,2303.415464038919
287,2017-07-20,2246.644372204541
288,2017-07-21,2307.862843270005
289,2017-07-23,2849.1698518306084
290,2017-07-24,2831.147193660819
291,2017-07-25,2730.3347853155965
292,2017-07-26,2560.8660169539853
293,2017-07-27,2578.8411260414346
294,2017-07-28,2650.510290978665
295,2017-07-29,2786.6393473046282
296,2017-07-30,2777.0536121011346
297,2017-07-31,2752.804321790761
298,2017-08-01,2869.724998233454
299,2017-08-02,2858.821197999514
300,2017-08-03,2700.0510341100676
301,2017-08-04,2814.486767594408
302,2017-08-05,2785.3917443450555
303,2017-08-06,3221.3198074590114
304,2017-08-07,3215.031997974985
305,2017-08-08,3219.6295587087147
306,2017-08-12,3588.2884968053368
307,2017-08-13,3897.091906603971
308,2017-08-14,3844.7309759734158
309,2017-08-15,4311.902798225715
310,2017-08-16,4191.0432073851825
311,2017-08-17,4214.014479313607
312,2017-08-18,4319.36820921041
313,2017-08-19,4145.340793382938
314,2017-08-20,4145.68018888829
315,2017-08-21,4120.772370296376
316,2017-08-22,4099.801029149442
317,2017-08-23,3972.8289143849556
318,2017-08-24,4187.750006033858
319,2017-08-25,4354.0577423780915
320,2017-08-26,4325.509914118067
321,2017-08-27,4396.24100571062
322,2017-08-28,4338.646936493942
323,2017-08-29,4371.397208823044
324,2017-08-30,4610.50239294937
325,2017-08-31,4586.967377750853
326,2017-09-01,4632.387824661139
327,2017-09-02,4883.861081920231
328,2017-09-03,4604.722008640663
329,2017-09-04,4638.658424822559
330,2017-09-05,4344.592697938188
331,2017-09-06,4439.678954296938
332,2017-09-07,4462.760651329014
333,2017-09-08,4649.6624112433165
334,2017-09-09,4293.007119002676
335,2017-09-10,4356.261544094488
336,2017-09-11,4337.294732881615
337,2017-09-12,4230.507539448299
338,2017-09-13,4234.647051445674
339,2017-09-14,3986.0049741923517
340,2017-09-16,3202.8720607229234
341,2017-10-16,5881.772097105459
342,2017-10-17,5703.17361009503
343,2017-10-18,5642.442702890674
344,2017-10-19,5602.542848768784
345,2017-10-21,5985.4816598468415
346,2017-10-22,5991.099014948073
347,2017-10-23,6008.5817370344685
348,2017-10-24,5883.035086989394
349,2017-10-25,5923.588221457394
350,2017-10-26,5678.779019420631
351,2017-10-27,5829.662865749273
352,2017-10-28,5932.5170241181395
353,2017-10-29,5842.15893141521
354,2017-10-30,6146.059528088592
355,2017-10-31,6127.261302177916
356,2017-11-01,6418.065385894457
357,2017-11-02,6630.941054407849
358,2017-11-03,6784.215039764728
359,2017-11-04,7261.366256831938
360,2017-11-05,7737.7117447860455
361,2017-11-06,7407.833880881805
362,2017-11-07,6991.906406476519
363,2017-11-08,7128.461737571439
364,2017-11-09,7116.6131516235555
365,2017-11-10,7196.668209041484
366,2017-11-11,6724.888056484719
367,2017-11-12,6610.529536521849
368,2017-11-16,7123.729900233643
369,2017-11-17,7716.513745798386
370,2017-11-18,7883.4638484405
371,2017-11-19,7945.119449138659
372,2017-11-20,7919.443258394436
373,2017-11-21,8044.69240174182
374,2017-11-22,8193.897798750113
375,2017-11-23,8191.2651209172045
376,2017-11-24,8221.096306385009
377,2017-11-25,8388.59034008275
378,2017-11-26,8619.60240767645
379,2017-11-27,8745.84362706124
380,2017-11-28,9748.358294715974
381,2017-11-29,9965.628858480175
382,2017-11-30,9946.679324035951
383,2017-12-01,10150.757801379636
384,2017-12-02,10824.40469889939
385,2017-12-03,10909.87067326683
386,2017-12-04,11404.191514290971
387,2017-12-05,11609.318144131514
388,2017-12-06,11649.870270139412
389,2017-12-07,13811.083132219153
390,2017-12-08,17811.604214947798
391,2017-12-09,17370.693101915473
392,2017-12-10,13872.822344066157
393,2017-12-11,15280.529903809225
394,2017-12-12,14969.037147330206
395,2017-12-16,18962.2940430098
396,2017-12-19,19207.226850731775
397,2017-12-20,18381.912503968168
398,2017-12-21,18033.463493470743
399,2017-12-22,15553.983620836214
400,2017-12-23,15400.635539232659
401,2017-12-24,13938.551872998332
402,2017-12-25,14206.833498539245
403,2017-12-26,14059.53366413185
404,2017-12-27,13504.101338571898
405,2017-12-28,16025.477339609528
406,2017-12-29,14116.123579512283
407,2017-12-30,13984.428351329916
408,2017-12-31,13328.326350607611
409,2018-01-01,14494.773503821101
410,2018-01-02,13479.60227549553
411,2018-01-03,15009.00974405891
412,2018-01-04,15345.5804714143
413,2018-01-05,14991.345027461348
414,2018-01-06,17337.052947737833
415,2018-01-07,17664.578978383106
416,2018-01-08,16930.036872441513
417,2018-01-09,14744.493307070505
418,2018-01-10,14832.8874119415
419,2018-01-11,14783.836498256269
420,2018-01-12,12865.619738370642
421,2018-01-13,13773.96930385344
422,2018-01-14,14312.409298903978
423,2018-01-15,13804.586479347998
424,2018-01-16,13657.984088970861
425,2018-01-17,13755.346008070082
426,2018-01-18,10868.387784829407
427,2018-01-19,11273.810630569968
428,2018-01-20,11383.846954922572
429,2018-01-21,13284.371852347842
430,2018-01-22,11173.529307917293
431,2018-01-23,11309.972864031452
432,2018-01-24,11521.971492395856
433,2018-01-25,11429.417764444468
434,2018-01-26,11170.349058574193
435,2018-01-27,10875.344398839849
436,2018-01-28,11830.396605679114
437,2018-01-29,11501.606726059048
438,2018-01-30,10945.611384935695
439,2018-01-31,10055.71389529522
440,2018-02-01,10309.59735909925
441,2018-02-02,9026.542337499255
442,2018-02-03,8680.86830301231
443,2018-02-04,8963.336113912834
444,2018-02-05,8522.048840400956
445,2018-02-06,6459.657802082454
446,2018-02-07,6960.521279097757
447,2018-02-08,8454.828104506825
448,2018-02-09,7944.3257234654075
449,2018-02-10,8083.8657060127625
450,2018-02-11,8641.283110408089
451,2018-02-14,8558.983947514957
452,2018-02-17,10141.523017017167
453,2018-02-18,10895.28084601022
454,2018-02-19,11112.087272062607
455,2018-02-20,11096.864478503321
456,2018-02-21,11435.16097392075
457,2018-02-22,11263.669402677282
458,2018-02-23,9774.407979301539
459,2018-02-24,10240.551997615865
460,2018-02-25,10318.223005669252
461,2018-02-26,9619.080874578145
462,2018-02-27,10346.578836580098
463,2018-02-28,10383.546971178328
464,2018-03-01,10412.546713166977
465,2018-03-02,11060.317375870938
466,2018-03-03,10904.382795271193
467,2018-03-04,11362.556580348648
468,2018-03-05,11487.100234365002
469,2018-03-06,11531.767036764275
470,2018-03-07,10665.49293665521
471,2018-03-08,10078.054690307692
472,2018-03-09,10020.655869151915
473,2018-03-10,9065.86469088449
474,2018-03-11,8671.27899216934
475,2018-03-12,8829.215925322751
476,2018-03-13,9314.719134132823
477,2018-03-14,9131.694568972887
478,2018-03-15,9075.186202245417
479,2018-03-16,8306.139183764553
480,2018-03-17,8652.960729006792
481,2018-03-18,8336.763160140154
482,2018-03-19,8089.695192227522
483,2018-03-20,8431.680690493908
484,2018-03-21,8711.087664381597
485,2018-03-22,8994.427632875426
486,2018-03-23,8596.081567856301
487,2018-03-24,8719.794860126993
488,2018-03-25,8752.825943811107
489,2018-03-26,8644.257945484802
490,2018-03-27,8393.846710750877
491,2018-03-28,7812.614026434017
492,2018-03-29,8053.112809445927
493,2018-03-30,8021.640621724012
494,2018-03-31,6708.518285394465
495,2018-04-01,6923.916466531232
496,2018-04-02,7091.082578526374
497,2018-04-03,7075.410678851462
498,2018-04-04,7349.91168602993
499,2018-04-05,7408.526057026451
500,2018-04-06,6826.4880369792545
501,2018-04-07,6625.569881337278
502,2018-04-08,6661.74699299521
503,2018-04-09,7061.671403892932
504,2018-04-10,6652.527432710453
505,2018-04-11,6784.494377358276
506,2018-04-12,6994.319512265738
507,2018-04-13,7969.5714634700835
508,2018-04-14,7899.364355993168
509,2018-04-15,7968.542054783337
510,2018-04-16,8422.669901465177
511,2018-04-17,8442.32682217769
512,2018-04-18,7803.755520394821
513,2018-04-19,8163.955555851718
514,2018-04-20,8263.06466329983
515,2018-04-21,8953.069453729093
516,2018-04-22,8743.979212063248
517,2018-04-23,8886.15752356343
518,2018-04-24,9002.111543527033
519,2018-04-25,9685.281972950399
520,2018-04-26,9630.06390429037
521,2018-04-27,9133.25281233715
522,2018-04-28,9035.598044380671
523,2018-04-29,9050.53942467453
524,2018-04-30,9390.638561119562
525,2018-05-01,9169.30949861578
526,2018-05-02,9214.8778919309
527,2018-05-03,9314.386680094976
528,2018-05-04,9733.890514520035
529,2018-05-05,9708.637456365073
530,2018-05-06,9753.307741604538
531,2018-05-07,9668.130524549251
532,2018-05-08,9703.370642379203
533,2018-05-09,9182.404742410485
534,2018-05-10,9308.835837552015
535,2018-05-11,9366.579628867123
536,2018-05-12,8413.005826937053
537,2018-05-13,8484.538243590447
538,2018-05-14,8525.5544672714
539,2018-05-15,8697.828501215536
540,2018-05-16,8465.50788093745
541,2018-05-17,8454.0172764333
542,2018-05-18,8123.452767526125
543,2018-05-19,8299.584757429362
544,2018-05-20,8245.075079972396
545,2018-05-21,8510.779485072504
546,2018-05-22,8381.67146628073
547,2018-05-23,8419.034329684207
548,2018-05-24,7486.812721296205
549,2018-05-25,7586.364193546636
550,2018-05-26,7651.017328975531
551,2018-05-27,7323.4938463323815
552,2018-05-28,7328.795176468075
553,2018-05-29,7373.631772243288
554,2018-05-30,7518.206602477434
555,2018-05-31,7372.377716059725
556,2018-06-01,7360.083246599293
557,2018-06-02,7577.895949313212
558,2018-06-03,7694.530253251616
559,2018-06-04,7620.695962604362
560,2018-06-05,7464.247016727967
561,2018-06-06,7661.069772633486
562,2018-06-07,7665.664963839896
563,2018-06-08,7667.332427683353
564,2018-06-09,7594.074893566195
565,2018-06-10,7640.385635413049
566,2018-06-11,6726.697169314484
567,2018-06-12,6902.49301755406
568,2018-06-13,6933.750102133638
569,2018-06-14,6254.877788516424
570,2018-06-15,6664.555936949947
571,2018-06-16,6692.259216782107
572,2018-06-17,6501.404184489413
573,2018-06-18,6433.8678525962305
574,2018-06-19,6464.657450705246
575,2018-06-20,6807.94699465091
576,2018-06-21,6709.982783406401
577,2018-06-22,6724.844366780293
578,2018-06-23,6304.662286622936
579,2018-06-24,6174.401134634623
580,2018-06-25,6216.698055684699
581,2018-06-26,6205.659625900482
582,2018-06-27,6195.232289598949
583,2018-06-28,6102.245008748699
584,2018-06-29,6144.889706600251
585,2018-06-30,5900.108810121243
586,2018-07-01,6243.994707939404
587,2018-07-02,6404.936153821857
588,2018-07-03,6471.4206728598965
589,2018-07-04,6631.698233811538
590,2018-07-05,6597.044561076905
591,2018-07-06,6616.244446003872
592,2018-07-07,6563.085226649393
593,2018-07-08,6604.462027212479
594,2018-07-09,6778.576534246512
595,2018-07-10,6725.810877768629
596,2018-07-11,6484.806260220594
597,2018-07-12,6380.491470470923
598,2018-07-13,6444.425014917354
599,2018-07-14,6241.663352706719
600,2018-07-15,6225.417326113219
601,2018-07-16,6264.837646727862
602,2018-07-17,6568.949909468033
603,2018-07-18,6905.370925359483
604,2018-07-19,7334.096616454982
605,2018-07-20,7382.088358843522
606,2018-07-21,7435.42395155671
607,2018-07-22,7352.901167193322
608,2018-07-23,7477.227504367369
609,2018-07-24,7716.1358251438305
610,2018-07-25,7710.159654700415
611,2018-07-26,8302.78479003337
612,2018-07-27,8193.827573685345
613,2018-07-28,7892.863762339863
614,2018-07-29,8223.087214711664
615,2018-07-30,8261.096296809788
616,2018-07-31,8210.77728504542
617,2018-08-01,7858.96300399855
618,2018-08-02,7564.252217266727
619,2018-08-03,7682.418198742129
620,2018-08-04,7397.597308362321
621,2018-08-05,7194.460928241927
622,2018-08-06,7000.487951123861
623,2018-08-07,7048.430905709032
624,2018-08-08,7021.745399771261
625,2018-08-09,6657.991532023545
626,2018-08-10,6358.408288443984
627,2018-08-11,6464.018797909636
628,2018-08-12,6159.625347233247
629,2018-08-13,6295.921667673228
630,2018-08-14,6342.965995706622
631,2018-08-15,6266.797903760178
632,2018-08-16,6393.937889558747
633,2018-08-17,6341.490521303067
634,2018-08-18,6298.650537027791
635,2018-08-19,6463.954285330876
636,2018-08-20,6424.134807115448
637,2018-08-21,6488.90349044298
638,2018-08-22,6388.340620453723
639,2018-08-23,6606.411842759927
640,2018-08-24,6353.48945842108
641,2018-08-25,6556.775284702673
642,2018-08-26,6748.743726606765
643,2018-08-27,6741.48436755342
644,2018-08-28,6707.872017880715
645,2018-08-29,7040.43120130659
646,2018-08-30,7105.918994903601
647,2018-08-31,6900.120671460565
648,2018-09-01,6981.039963863774
649,2018-09-02,7062.085963873416
650,2018-09-03,7288.66479600799
651,2018-09-04,7239.951095479508
652,2018-09-05,7246.742406292153
653,2018-09-06,7128.250560106514
654,2018-09-07,6396.692823013332
655,2018-09-08,6522.455078313851
656,2018-09-09,6394.309478989571
657,2018-09-10,6279.048488956419
658,2018-09-11,6228.024380927904
659,2018-09-12,6320.934691474834
660,2018-09-13,6294.1995302738005
661,2018-09-14,6326.348903710446
662,2018-09-15,6511.750641843004
663,2018-09-16,6530.752801295522
664,2018-09-17,6526.203423725213
665,2018-09-18,6391.903957045658
666,2018-09-19,6298.043716742786
667,2018-09-20,6369.170356055428
668,2018-09-21,6438.677256257088
669,2018-09-22,6686.971012242044
670,2018-09-23,6758.062099355976
671,2018-09-24,6704.187960381407
672,2018-09-25,6644.684039526338
673,2018-09-26,6597.9826197908305
674,2018-09-27,6467.831255126652
675,2018-09-28,6546.1649297103495
676,2018-09-29,6714.600816856893
677,2018-09-30,6539.885628389063
678,2018-10-01,6590.174761543345
679,2018-10-02,6633.497063113002
680,2018-10-03,6574.20455477683
681,2018-10-04,6457.772301843731
682,2018-10-05,6490.026539455547
683,2018-10-06,6600.3745647175465
684,2018-10-07,6590.868630039391
685,2018-10-08,6560.734131815667
686,2018-10-09,6628.199691808707
687,2018-10-10,6645.085905693242
688,2018-10-11,6634.090714990357
689,2018-10-12,6204.48888007861
690,2018-10-13,6273.998025730162
691,2018-10-14,6293.65679921019
692,2018-10-15,6309.265448957515
693,2018-10-16,6442.80095744745
694,2018-10-17,6615.147060342876
695,2018-10-18,6614.511941158958
696,2018-10-19,6566.4334653564865
697,2018-10-20,6502.446226512945
698,2018-10-21,6501.57093759555
699,2018-10-22,6555.557638394734
700,2018-10-23,6505.0236040843365
701,2018-10-24,6473.162925552402
702,2018-10-25,6523.523073764788
703,2018-10-26,6507.389609321401
704,2018-10-27,6473.9487788246715
705,2018-10-28,6463.942769044562
706,2018-10-29,6468.722226466564
707,2018-10-30,6389.902941572796
708,2018-10-31,6307.044651103611
709,2018-11-01,6308.597566223004
710,2018-11-02,6361.038969300118
711,2018-11-03,6399.110033673503
712,2018-11-04,6387.64296214293
713,2018-11-05,6394.910663571872
714,2018-11-06,6456.1765981635435
715,2018-11-07,6447.811294103089
716,2018-11-08,6546.681101772579
717,2018-11-09,6483.5704043816195
718,2018-11-10,6447.756880133319
719,2018-11-11,6409.747504477596
720,2018-11-12,6387.641158807862
721,2018-11-13,6416.146392257197
722,2018-11-14,6372.748693186682
723,2018-11-15,6162.79249774318
724,2019-01-28,3593.158706645483
725,2019-01-29,3558.2013024574594
726,2019-01-30,3430.29234206892
727,2019-01-31,3422.249548146649
728,2019-02-01,3495.4797172913522
729,2019-02-02,3447.501956810984
730,2019-02-03,3464.2247969956147
731,2019-02-04,3511.554159322695
732,2019-02-05,3464.776366602003
733,2019-02-06,3454.497767985573
734,2019-02-07,3467.4700480975876
735,2019-02-08,3402.648880858425
736,2019-02-09,3399.7639004800667
737,2019-02-10,3696.9825348924765
738,2019-02-11,3663.3563986965178
739,2019-02-12,3665.591195364341
740,2019-02-13,3628.6041542070693
741,2019-02-14,3655.8786672513147
742,2019-02-15,3620.1488354863673
743,2019-02-16,3586.3853140684187
744,2019-02-17,3609.6221310980122
745,2019-02-18,3637.325945966773
746,2019-02-19,3681.2621598539404
747,2019-02-20,3926.9436445743895
748,2019-02-21,3922.2589754270425
749,2019-02-22,3986.2630342206785
750,2019-02-23,3948.9202955289334
751,2019-02-24,3995.4019887337836
752,2019-02-25,4158.817127884423
753,2019-02-26,3723.2951615527936
754,2019-02-27,3852.047920828036
755,2019-02-28,3868.966134069513
756,2019-03-01,3838.7534656755324
757,2019-03-02,3828.080419903811
758,2019-03-03,3833.0363681503395
759,2019-03-04,3854.781661867034
760,2019-03-05,3821.3318602432378
761,2019-03-06,3710.2546960782197
762,2019-03-07,3887.605485662306
763,2019-03-08,3897.972864218798
764,2019-03-09,3882.623066804466
765,2019-03-10,3863.536249375267
766,2019-03-11,3967.0800333055104
767,2019-03-12,3941.3212736715745
768,2019-03-13,3870.224422532482
769,2019-03-14,3889.4324966266004
770,2019-03-15,3890.4632015774264
771,2019-03-16,3895.320815432822
772,2019-03-17,3938.000353217991
773,2019-03-18,4021.1885248453796
774,2019-03-19,3996.4733330216436
775,2019-03-20,4001.569347701728
776,2019-03-21,4037.1756133974286
777,2019-03-22,4062.993053248546
778,2019-03-23,3985.3331389612117
779,2019-03-24,4001.381625670598
780,2019-03-25,4024.907377827083
781,2019-03-26,3996.9835890784984
782,2019-03-27,3926.068235757717
783,2019-03-28,3953.160280030379
784,2019-03-29,4072.75901988874
785,2019-03-30,4037.4542894775464
786,2019-03-31,4110.56291991843
787,2019-04-01,4118.730765386044
788,2019-04-02,4124.593861775715
789,2019-04-03,4159.855890227972
790,2019-04-04,4955.747463107848
791,2019-04-05,4959.67024047013
792,2019-04-06,4854.283193759057
793,2019-04-07,5046.302629101909
794,2019-04-08,5107.864091744581
795,2019-04-09,5199.781912467387
796,2019-04-10,5239.444521534713
797,2019-04-11,5162.945928921973
798,2019-04-12,5356.470898705559
799,2019-04-13,5025.427425411035
800,2019-04-14,5052.338415186059
801,2019-04-15,5077.341487468451
802,2019-04-16,5186.542309559157
803,2019-04-17,5022.287952149466
804,2019-04-18,5195.027793254179
805,2019-04-19,5238.604639734603
806,2019-04-20,5291.921613122984
807,2019-04-21,5270.489071109524
808,2019-04-22,5307.828417385284
809,2019-04-23,5291.714379741896
810,2019-04-24,5397.277176267162
811,2019-04-25,5532.235088142922
