,Date,Value
705,2018-09-06,7119.648814
706,2018-09-07,6388.990414
707,2018-09-08,6514.7021
708,2018-09-09,6386.82963
709,2018-09-10,6271.683178
710,2018-09-11,6220.629053
711,2018-09-12,6313.524708
712,2018-09-13,6286.885834
713,2018-09-14,6318.919895
714,2018-09-15,6504.117284
715,2018-09-16,6523.114871
716,2018-09-17,6518.576393
717,2018-09-18,6384.385984
718,2018-09-19,6290.67918
719,2018-09-20,6361.795142
720,2018-09-21,6431.222477
721,2018-09-22,6679.217722
722,2018-09-23,6750.190522
723,2018-09-24,6696.338765
724,2018-09-25,6636.928696
725,2018-09-26,6590.344176
726,2018-09-27,6433.730934
727,2018-09-28,6564.613351
728,2018-09-29,6695.732284
729,2018-09-30,6532.315164
730,2018-10-01,6582.554325
731,2018-10-02,6625.896472
732,2018-10-03,6566.668471
733,2018-10-04,6450.324584
734,2018-10-05,6473.979619
735,2018-10-06,6592.874308
736,2018-10-07,6605.190616
737,2018-10-08,6547.046806
738,2018-10-09,6641.47436
739,2018-10-10,6629.026559
740,2018-10-11,6601.444753
741,2018-10-12,6247.698867
742,2018-10-13,6242.415424
743,2018-10-14,6272.288738
744,2018-10-15,6285.292726
745,2018-10-16,6464.947725
746,2018-10-17,6624.824408
747,2018-10-18,6567.301242
748,2018-10-19,6579.83314
749,2018-10-20,6513.604756
750,2018-10-21,6464.0066
751,2018-10-22,6561.643725
752,2018-10-23,6491.364359
753,2018-10-24,6465.987445
754,2018-10-25,6539.919562
755,2018-10-26,6463.768104
756,2018-10-27,6475.300287
757,2018-10-28,6486.740704
758,2018-10-29,6426.494704
759,2018-10-30,6397.06928
760,2018-10-31,6303.578961
761,2018-11-01,6284.741979
762,2018-11-02,6371.154625
763,2018-11-03,6373.538204
764,2018-11-04,6387.48614
765,2018-11-05,6409.558755
766,2018-11-06,6419.741905
767,2018-11-07,6449.175754
768,2018-11-08,6547.64914
769,2018-11-09,6471.632943
770,2018-11-10,6446.606262
771,2018-11-11,6402.242045
772,2018-11-12,6365.39857
773,2018-11-13,6422.459558
774,2018-11-14,6369.289159
775,2018-11-15,6150.941397
776,2018-11-16,5739.871047
777,2018-11-17,5580.176626
778,2018-11-18,5573.478883
779,2018-11-19,5563.911462
780,2018-11-20,5253.906506
781,2018-11-21,4609.817634
782,2018-11-22,4522.810623
783,2018-11-23,4609.607357
