,Date,Value
376,2018-04-05,1323.6721068093789
377,2018-04-06,1327.0482166004497
378,2018-04-09,1329.7062825562175
379,2018-04-10,1339.7262575921984
380,2018-04-11,1353.1098985218932
381,2018-04-12,1343.7945657871144
382,2018-04-13,1349.071419565938
383,2018-04-16,1351.2370362339973
384,2018-04-17,1341.801132877849
385,2018-04-18,1350.8739350536162
386,2018-04-19,1346.1560686359326
387,2018-04-20,1334.6332512395356
388,2018-04-23,1323.2448577654648
389,2018-04-24,1329.1634596020162
390,2018-04-25,1321.1671384940264
391,2018-04-26,1320.9280525492823
392,2018-04-27,1321.4036532036514
393,2018-04-30,1312.852246410742
394,2018-05-01,1306.8324392904356
395,2018-05-02,1303.6021427273074
396,2018-05-03,1314.3762432887154
397,2018-05-04,1307.8875440592305
398,2018-05-08,1306.332380224871
399,2018-05-09,1314.251243987622
400,2018-05-10,1319.4332129292532
401,2018-05-11,1325.439041179692
402,2018-05-14,1320.930388718396
403,2018-05-15,1295.646570919749
404,2018-05-16,1292.1826700941706
405,2018-05-17,1287.8345908170227
406,2018-05-18,1285.2532882659773
407,2018-05-21,1285.0101921287044
408,2018-05-22,1291.1532379821729
409,2018-05-23,1288.4152545363925
410,2018-05-24,1304.5269346209757
411,2018-05-25,1305.7471730430939
412,2018-05-29,1298.2112184021687
413,2018-05-30,1302.9027040839032
414,2018-05-31,1305.4881527485802
415,2018-06-01,1295.0815309910404
416,2018-06-04,1296.4479002911253
417,2018-06-05,1291.8252023367547
418,2018-06-06,1299.2809068416593
419,2018-06-07,1297.0119666441915
420,2018-06-08,1299.9079762007932
421,2018-06-11,1301.7029722231537
422,2018-06-12,1300.5036684023723
423,2018-06-13,1296.8548560408876
424,2018-06-14,1302.5367725535991
425,2018-06-15,1283.0476252483122
426,2018-06-18,1280.0461731062335
427,2018-06-19,1274.3076008727883
428,2018-06-20,1273.0977161756277
429,2018-06-21,1265.5040651189026
430,2018-06-22,1268.4272191348757
431,2018-06-25,1267.735188379666
432,2018-06-26,1260.8506854545508
433,2018-06-27,1255.0259886937886
434,2018-06-28,1251.22616551124
435,2018-06-29,1249.2736063303641
436,2018-07-02,1246.107529460071
437,2018-07-03,1250.470503803627
438,2018-07-04,1255.0063316436126
439,2018-07-05,1255.8650604470522
440,2018-07-06,1256.7979591697012
441,2018-07-09,1264.0537025766844
442,2018-07-10,1255.0753795441829
443,2018-07-11,1252.03710104479
444,2018-07-12,1245.0839197020027
445,2018-07-13,1239.9982481979262
446,2018-07-16,1239.0187835356332
447,2018-07-17,1230.760609686621
448,2018-07-18,1223.563605255938
449,2018-07-19,1217.6834380158173
450,2018-07-20,1229.9020328427127
451,2018-07-23,1225.393735562109
452,2018-07-24,1229.5237321982338
453,2018-07-25,1232.7781110177295
454,2018-07-26,1229.5428402832647
455,2018-07-27,1224.7144419056565
456,2018-07-30,1224.079901212773
457,2018-07-31,1220.2030839414847
458,2018-08-01,1217.7039984933372
459,2018-08-02,1213.6593365888962
460,2018-08-03,1216.2805947568486
461,2018-08-06,1208.3789916039666
462,2018-08-07,1212.095103312113
463,2018-08-08,1209.8048642071215
464,2018-08-09,1215.6474025210628
465,2018-08-10,1215.8358879928273
466,2018-08-13,1199.9918171008446
467,2018-08-14,1197.238125663206
468,2018-08-15,1181.4263146380051
469,2018-08-16,1179.7982787895419
470,2018-08-17,1176.8503214654927
471,2018-08-20,1182.8320649776188
472,2018-08-21,1189.8176293535014
473,2018-08-22,1195.9844477460038
474,2018-08-23,1193.5113752927261
475,2018-08-24,1199.7395946356967
476,2018-08-28,1215.3304495220993
477,2018-08-29,1206.8828752403665
478,2018-08-30,1199.396732377748
479,2018-08-31,1203.499716351249
480,2018-09-03,1199.3120233977493
481,2018-09-04,1188.635645296313
482,2018-09-05,1193.9771464908524
483,2018-09-06,1204.93860512791
484,2018-09-07,1196.7855723485532
485,2018-09-10,1198.6489914824501
486,2018-09-11,1190.3166303768483
487,2018-09-12,1196.8773050923394
488,2018-09-13,1212.4352100326437
489,2018-09-14,1199.9328918539743
490,2018-09-17,1200.6007053342585
491,2018-09-18,1199.1925021891004
492,2018-09-19,1203.4724137480518
493,2018-09-20,1209.1728101675196
494,2018-09-21,1199.7274932584946
495,2018-09-24,1204.4222018330236
496,2018-09-25,1202.3059930369973
497,2018-09-26,1193.8409303222884
498,2018-09-27,1184.152984360385
499,2018-09-28,1185.818482450403
500,2018-10-01,1187.5349956163127
501,2018-10-02,1204.0405506027068
502,2018-10-03,1200.9026088608305
503,2018-10-04,1205.3419522622378
504,2018-10-05,1206.1001572364257
505,2018-10-08,1188.632560745718
506,2018-10-09,1186.6254206873639
507,2018-10-10,1187.5298042014829
508,2018-10-11,1203.565980170184
509,2018-10-12,1217.4296128032993
510,2018-10-15,1229.1093307752456
511,2018-10-16,1231.7187894460806
512,2018-10-17,1231.9352724248497
513,2018-10-18,1224.9564443795693
514,2018-10-19,1230.695842651117
515,2018-10-22,1222.3569300412514
516,2018-10-23,1235.889057980312
517,2018-10-24,1227.4401509305765
518,2018-10-25,1228.3776454730983
519,2018-10-26,1232.6733357765036
520,2018-10-29,1229.557662879989
521,2018-10-30,1225.1836034474763
522,2018-10-31,1214.8768229699785
523,2018-11-01,1231.4622832697464
524,2018-11-02,1231.776157291503
525,2018-11-05,1232.1523564752486
526,2018-11-06,1232.233489060876
527,2018-11-07,1230.107520951466
528,2018-11-08,1223.496349089604
529,2018-11-09,1212.5693935737272
530,2018-11-12,1204.3871662505612
531,2018-11-13,1202.3605038587925
532,2018-11-14,1203.1053380789629
533,2018-11-15,1211.1923630642116
534,2018-11-16,1223.0108635937345
535,2018-11-19,1222.7265275635243
536,2018-11-20,1222.926686047933
537,2018-11-21,1226.563737157877
538,2018-11-22,1228.1002381253766
539,2018-11-23,1222.073570823012
540,2018-11-26,1223.9487270336995
541,2018-11-27,1221.9457975917358
542,2018-11-28,1211.2431404460965
543,2018-11-29,1227.2038538063027
544,2018-11-30,1217.5580741293038
545,2018-12-03,1229.2790439340356
546,2018-12-04,1242.3632496102657
547,2018-12-05,1235.4411057680113
548,2018-12-06,1242.5067383150465
549,2018-12-07,1243.4485252692896
550,2018-12-10,1245.6886471032653
551,2018-12-11,1244.6373504866385
552,2018-12-12,1246.511976187637
553,2018-12-13,1242.830215886179
554,2018-12-14,1234.8256739247774
555,2018-12-17,1242.4958470609388
556,2018-12-18,1245.8003805494066
557,2018-12-19,1255.8445356412485
558,2018-12-20,1260.0006279986105
559,2018-12-21,1257.693658519717
560,2018-12-24,1258.2328538528166
561,2018-12-27,1267.8860242230874
562,2018-12-28,1279.6716275684894
563,2018-12-31,1280.1038662192007
564,2019-01-02,1282.5928613241304
565,2019-01-03,1290.9151643996777
566,2019-01-04,1279.8075533086537
567,2019-01-07,1292.151223255836
568,2019-01-08,1286.6739415197037
569,2019-01-09,1288.9983983779787
570,2019-01-10,1291.2490808159744
571,2019-01-11,1289.8152974247514
572,2019-01-14,1292.3066264752374
573,2019-01-15,1294.579044798083
574,2019-01-16,1293.0311108992764
575,2019-01-17,1289.7219222396734
576,2019-01-18,1282.36692165542
577,2019-01-21,1278.9693382120536
578,2019-01-22,1281.7141063278711
579,2019-01-23,1279.417411686015
580,2019-01-24,1283.5237512360588
581,2019-01-25,1294.7092381811617
582,2019-01-28,1304.6065987815425
583,2019-01-29,1310.6004261503967
584,2019-01-30,1313.4655315638681
585,2019-01-31,1324.5321791583224
586,2019-02-01,1319.1462985017436
587,2019-02-04,1310.72414527887
588,2019-02-05,1311.7819367911907
589,2019-02-06,1309.6427833210682
590,2019-02-07,1307.2177228670769
591,2019-02-08,1313.319986646937
592,2019-02-11,1305.990538976572
593,2019-02-12,1311.0904568950148
594,2019-02-13,1315.2249050407293
595,2019-02-14,1314.1697143771498
596,2019-02-15,1319.0576747729556
597,2019-02-18,1327.0084269778708
598,2019-02-19,1334.7328670068869
599,2019-02-20,1343.2994350740844
600,2019-02-21,1329.2676394123598
601,2019-02-22,1328.6157016328036
602,2019-02-25,1328.6645913213097
603,2019-02-26,1323.2995563714214
604,2019-02-27,1322.2239566707694
605,2019-02-28,1319.890155355212
606,2019-03-01,1313.2996465960953
607,2019-03-04,1283.2796968318314
608,2019-03-05,1284.8166682727128
609,2019-03-06,1284.658586822725
610,2019-03-07,1285.784375177333
611,2019-03-08,1297.0421609795044
612,2019-03-11,1292.9201394782338
613,2019-03-12,1297.2719979315295
614,2019-03-13,1306.5194282263126
615,2019-03-14,1295.2653891420787
616,2019-03-15,1303.555643511956
617,2019-03-18,1306.1152913362153
618,2019-03-19,1308.0210508323605
619,2019-03-20,1304.4503472995352
620,2019-03-21,1310.62953182533
621,2019-03-22,1311.253573530465
622,2019-03-25,1319.8546454781338
623,2019-03-26,1316.1708797264243
624,2019-03-27,1309.1828693409034
625,2019-03-28,1295.0069677197484
626,2019-03-29,1295.1023045767654
627,2019-04-01,1292.5541864209417
628,2019-04-02,1289.7697406015322
629,2019-04-03,1290.3339753711284
630,2019-04-04,1282.3760440739213
631,2019-04-05,1288.376585418977
632,2019-04-08,1301.422370945107
633,2019-04-09,1304.058038489169
634,2019-04-10,1306.461638231795
635,2019-04-11,1298.7167918804687
636,2019-04-12,1294.2172330236076
637,2019-04-15,1284.9362752117217
638,2019-04-16,1275.7235189661683
639,2019-04-17,1275.2565429660822
640,2019-04-18,1275.3678057558395
641,2019-04-23,1269.1071350989291
642,2019-04-24,1271.587882921521
643,2019-04-25,1281.0121039475741
644,2019-04-26,1286.2752365272127
645,2019-04-29,1281.0883055509535
646,2019-04-30,1284.1905925856286
647,2019-05-01,1285.4832641567687
648,2019-05-02,1271.2312850264736
649,2019-05-03,1278.7148514954506
650,2019-05-07,1280.880998372592
651,2019-05-08,1285.798559213303
652,2019-05-09,1286.089700329199
653,2019-05-10,1287.5001789053786
654,2019-05-13,1296.2648009624547
655,2019-05-14,1299.3550448593433
656,2019-05-15,1300.9928030677474
657,2019-05-16,1292.2350422954214
658,2019-05-17,1280.2921369717646
659,2019-05-20,1276.2186693068873
660,2019-05-21,1270.4439526620872
661,2019-05-22,1273.6951053993364
662,2019-05-23,1283.8935819480328
663,2019-05-24,1283.1779525973075
664,2019-05-28,1277.8463434406438
665,2019-05-29,1281.6631050021338
666,2019-05-30,1280.8720595176774
667,2019-05-31,1295.782760229447
668,2019-06-03,1319.1773888632122
669,2019-06-04,1324.6286664986071
670,2019-06-05,1336.9894499954949
671,2019-06-06,1336.6235500670546
672,2019-06-07,1341.29923558429
673,2019-06-10,1327.0763872228076
674,2019-06-11,1324.771018156042
675,2019-06-12,1332.07342934682
676,2019-06-13,1337.0760942883453
677,2019-06-14,1351.7779883316737
678,2019-06-17,1339.7237969915402
679,2019-06-18,1341.7754770144047
680,2019-06-19,1343.2532791522349
681,2019-06-20,1382.0990944214318
682,2019-06-21,1399.2019899743723
683,2019-06-24,1405.9661107725462
684,2019-06-25,1434.5566505245451
685,2019-06-26,1402.6644526334464
686,2019-06-27,1400.726110093581
687,2019-06-28,1408.9192781099052
688,2019-07-01,1391.0539591301942
